源声编码,观点原文句,源声来源,观点类别,,
,打电话的时候，那边听不到什么声音，很小,意见,通话发送音小,,
,打电话对方老是听不清楚我说话,意见,通话发送音小,,
,打电话对方听不清声音小,意见,通话发送音小,,
,打电话对方听的声音小,意见,通话发送音小,,
,打电话对方听声音很小，发语音听不清楚,意见,通话发送音小,,
,打电话时，对方偶尔听不到我说话或者说我声音很小,意见,通话发送音小,,
,打电话时对方听不清,意见,通话发送音小,,
,打电话嘴巴必须对着送话器说话对方才能听到,意见,通话发送音小,,
,打电话时对方听我声音总是很小,官网,通话发送音小,,
,对方接电话，听不清楚,意见,通话发送音小,,
,给对方打电话，对方说听到声音特别小，甚至无法沟通,意见,通话发送音小,,
,跟别人通话听到的声音很小（别人听到的声音很小）,意见,通话发送音小,,
,接电话的时候对方老是听不到声音听到也是特别的小声,意见,通话发送音小,,
,接电话说话声音传到朋友那边去，朋友说声音太小或者不清晰。,意见,通话发送音小,,
,接听电话时，对方说我这边声音太小,意见,通话发送音小,,
,我说话 对方听都听不清楚,意见,通话发送音小,,
,你好最近麦克风声音很小对方听不到,官网,通话发送音小,,
,麦克风声音小,意见,通话发送音小,,
,麦克声音小,意见,通话发送音小,,
,通话声音比较小。对方听不清楚我说的话,意见,通话发送音小,,
,包括打电话也是同样的声音好小，对方都说我这边声音太小,官网,通话发送音小,,
,就是通话声音有点小,官方商城,通话发送音小,,
,对方老说让我大点声有点无耐啊,京东商城,通话发送音小,,
,手机打电话对方听到的声音很小,官网,通话发送音小,,
,手机试用一下别人说说话声音小,天猫商城,通话发送音小,,
,手机和别人通话，人家几乎听不到我说话,官网,通话发送音小,,
,通话声音小了点,天猫商城,通话发送音小,,
,打电话的时候，已经调到最大，为什么对方听到的还是声音太小,官网,通话发送音小,,
,我打电话给别人，别人听见我的声音很小,官网,通话发送音小,,
,手机通话时对方听不清我的讲话,意见,通话发送音小,,
,通话声音很小对方都说听不清楚,官网,通话发送音小,,
,我打电话时能够清楚的听到对方的声音，但对方却听不到我的声音或者能听到，但声音很小,官网,通话发送音小,,
,通话得时候，对方听不清,官网,通话发送音小,,
,送话器  声音小,意见,通话发送音小,,
,送话功能不灵敏声音小,意见,通话发送音小,,
,打电话或语音或视频的时候，我能听到对方说话，但对方经常听不到我说话或听到我声音很小,官网,通话发送音小,,
,送话声音小,意见,通话发送音小,,
,送话筒送话很小声,意见,通话发送音小,,
,通话的时候对方电话听到我这边的声音很小,意见,通话发送音小,,
,通话对方经常听不清楚,意见,通话发送音小,,
,通话对方说声音小,意见,通话发送音小,,
,通话对方听不清我的声音,意见,通话发送音小,,
,通话声音低,意见,通话发送音小,,
,通话声音调到最大对方都听不清,意见,通话发送音小,,
,通话声音调到最大另一方还是听不清,意见,通话发送音小,,
,通话声音好小  别人说话我能听见   我说话别人也能听见但是声音好小,意见,通话发送音小,,
,每次跟别人打电话，都说我声音特别小,官网,通话发送音小,,
,通话声音太小了对方听不到,意见,通话发送音小,,
,通话声音小,意见,通话发送音小,,
,通话声音小  别人老是说听不到,意见,通话发送音小,,
,打电话别人的声音都挺大的，就自己说话声音别人都说小,官网,通话发送音小,,
,打电话客户都说声音小,官网,通话发送音小,,
,通话时，对方说这边声音小,意见,通话发送音小,,
,通话时，对方听不清我说话,意见,通话发送音小,,
,通话时对方反咉听不清楚，声音小,意见,通话发送音小,,
,通话时对面听见的声音小,意见,通话发送音小,,
,通话时候对方听见的声音很小,意见,通话发送音小,,
,通话时音量太小，而且话筒传达给对方的音量也很小,意见,通话发送音小,,
,通话音量太小 ,京东商城,通话发送音小,,
,通话音量太小,意见,通话发送音小,,
,最近手机打电话对方听到特别小几乎听不清,官网,通话发送音小,,
,通话中，我能清楚听见对方的声音，但是对方听不清我的声音,意见,通话发送音小,,
,通话中对方听不清我方说话，且声音小,意见,通话发送音小,,
,出现的问题是通话声音还小,意见,通话发送音小,,
,打电话时对方听不到或听到我的声音很小,官网,通话发送音小,,
,接听电话的时候有时会出现对方觉得我的声音小,意见,通话发送音小,,
,通话的时候对方听我说话很小声,意见,通话发送音小,,
,打电话对方听无到还有声音太小,意见,通话发送音小,,
,为什么别人都说我说话声音小 ,官网,通话发送音小,,
,打电话别人讲我的声音小小的,百度知道,通话发送音小,,
,我说话对方听不清楚，很小声,意见,通话发送音小,,
,给别人大电话别人说我说话声很小怎么回事,官网,通话发送音小,,
,手机话筒说话声音小,官网,通话发送音小,,
,手机打电话的时候   别人听我的声音很小,意见,通话发送音小,,
,给别人打电话说我的声音小,官网,通话发送音小,,
,有时候接打电话的时候接听方听不到我的声音,官网,通话发送音小,,
,有时对方听不清楚,意见,通话发送音小,,
,怎么麦克风要对准了说话才声音大,意见,通话发送音小,,
,打电话对方听到越来越小声,意见,通话发送音小,,
,电话有杂音,Ejd,通话发送音杂,,
,感觉通话不清晰,Ejd,通话发送音杂,,
,通话质量真的有问题 会有杂音 信号不好,Ejd,通话发送音杂,,
,打电话给朋友的时候朋友说我手机有杂音,官网,通话发送音杂,,
,打电话，对方说附近的噪音很大，听起来很赤耳的那种,百度知道,通话发送音杂,,
,打电话别人根本就听不到我说的是什么咯咯咯咯的响,京东商城,通话发送音杂,,
,通话对方会时不时听到有炸响,官网,通话发送音杂,,
,总是会出现通话不清楚的问题,Etianmao_hw,通话发送音杂,,
,宝贝一般，通话有杂音,Ejd,通话发送音杂,,
,打电话有时声音杂,Ejd,通话发送音杂,,
,别人听不清不说话,意见,通话发送音杂,,
,不错，待机时间长，通话有点杂音。,Ejd,通话发送音杂,,
,通话不清楚,Evmall,通话发送音杂,,
,通话时有杂音,Ejd,通话发送音杂,,
,通话杂音大,Ejd,通话发送音杂,,
,打电话对方听不清,意见,通话发送音杂,,
,打电话对方听不清楚,意见,通话发送音杂,,
,打电话对面听到的都是杂音,意见,通话发送音杂,,
,打电话给别人的时候别人听着有噪音，听不清楚,意见,通话发送音杂,,
,打电话给对方接听，超过20分钟，对方听到很大的噪音,意见,通话发送音杂,,
,打电话经常会出现杂音，对方听不到声音,Etianmao_hw,通话发送音杂,,
,打电话竟然有时对方听不清我说什么,官网,通话发送音杂,,
,打电话时别人能听到杂音,意见,通话发送音杂,,
,打电话时而发出回声，感觉有点杂音,Ejd,通话发送音杂,,
,打电话时有时会发出杂音,Etianmao_hw,通话发送音杂,,
,打电话通话彼此声音不清晰，有杂音,意见,通话发送音杂,,
,给别人打电话，为什么别人总是能听见噔～噔～的声音,官网,通话发送音杂,,
,打电话有杂音,Ejd,通话发送音杂,,
,打给对方的电话，对方听不清楚,意见,通话发送音杂,,
,通话有杂音,Ejd,通话发送音杂,,
,就是有的时候打电话有杂音,Ejd,通话发送音杂,,
,发现通话有杂音,Ejd,通话发送音杂,,
,电话通话有时有杂音,Ejd,通话发送音杂,,
,只是有时打电话或接电话时手机有杂音或对方听不见,Etaobao_hw,通话发送音杂,,
,对方接听有杂音,意见,通话发送音杂,,
,对方听不清,意见,通话发送音杂,,
,对方听不清我说话,意见,通话发送音杂,,
,对方听不清我说话，还有咋音大,意见,通话发送音杂,,
,对方听到声音有点沙,意见,通话发送音杂,,
,对方听到有噪音,意见,通话发送音杂,,
,通话时断时续有杂音。,Etianmao_hw,通话发送音杂,,
,打电话经常性会出现对方接通听不到对方说什么只听到很吵的杂音,Etianmao_hw,通话发送音杂,,
,电话就通话听不见杂音太大,Ejd,通话发送音杂,,
,偶尔通话不清晰,Evmall,通话发送音杂,,
,打电话的时候还有杂音,Etianmao_hw,通话发送音杂,,
,打电话有时候拨通会有杂音,Ezol,通话发送音杂,,
,通电话时对方听不到杂音特別大,Ezol,通话发送音杂,,
,通话质量有些杂音,Etianmao_hw,通话发送音杂,,
,但是今天打电话才发现杂音太大，说话的声音都听不到了,Ejd,通话发送音杂,,
,打电话通话时有明显杂音,Etianmao_hw,通话发送音杂,,
,和对方通话，对方总是听不清宝宝在说什么,意见,通话发送音杂,,
,感觉自己的话筒音质变坏了,官网,通话发送音杂,,
,就是打电话的时候有杂音,Ejd,通话发送音杂,,
,通话杂音特别大,Ejd,通话发送音杂,,
,对方说听不到一点声音只有兹兹啦啦杂音,意见,通话发送音杂,,
,通话不清晰,Evmall,通话发送音杂,,
,打电话的时候对方听到的杂音也特别严重,意见,通话发送音杂,,
,打电话对方听到有沙沙声。,意见,通话发送音杂,,
,妈妈用了一段时间，说打电话杂音挺大的,Ejd,通话发送音杂,,
,送话声音非常咋杂,意见,通话发送音杂,,
,发现通话不清晰,Evmall,通话发送音杂,,
,打电话还有杂音,Etianmao_hw,通话发送音杂,,
,通话免提有杂音,Ezol,通话发送音杂,,
,打出的电话音质杂音大到对方无法听懂,Evmall,通话发送音杂,,
,用了半个月就开始有杂音了 打电话或接电话都是免提 杂音也大,Ejd,通话发送音杂,,
,有时候通话还有杂音回音,Ejd,通话发送音杂,,
,手机还好，只是用耳机打电话，不知什么时候，对方就会听到很大的交流杂音,Ejd,通话发送音杂,,
,就是打电话有的时候有杂音,Ejd,通话发送音杂,,
,手机免提通话时杂音大,Ejd,通话发送音杂,,
,但是就是通话时 别人有点听不清我这边的话,京东商城,通话发送音杂,,
,手机视频通话为什么那么大的杂音呢,Ejd,通话发送音杂,,
,通话,Ejd,通话发送音杂,,
,手机通话有时候听不清，感觉有杂音,Ejd,通话发送音杂,,
,另一台打电话别人说杂音很大,官网,通话发送音杂,,
,还有通话杂音大,E9ji,通话发送音杂,,
,手机在接打电话时会有很大的滋滋杂音,Ejd,通话发送音杂,,
,微信视频通话有杂音回音,Ejd,通话发送音杂,,
,就是通话的时候有杂音,Etianmao_hw,通话发送音杂,,
,通话有时候优点杂音,Ejd,通话发送音杂,,
,手机连上打电话全是杂音,Etianmao_hw,通话发送音杂,,
,还有就是打电话出现了很大的杂音，对方听不见声音,Ejd,通话发送音杂,,
,通话各种杂音,Ejd,通话发送音杂,,
,除了通话时放外音有杂音外,Etaobao_hw,通话发送音杂,,
,就是通话有点杂音,Esuning_hw,通话发送音杂,,
,有个问题是通话扩音的话对方听到丝丝杂音不知道什么问题,Etianmao_hw,通话发送音杂,,
,听筒声音太失真了，接听电话的对方也反映声音杂、闷,Ejd,通话发送音杂,,
,挺喜欢，只不过刚开始通话有点杂音,Ejd,通话发送音杂,,
,就是今天给朋友打电话。他说我的有杂音。听不清楚,Evmall,通话发送音杂,,
,通话，对方听到杂音,意见,通话发送音杂,,
,通话的时，对方会听到吵杂的声音,意见,通话发送音杂,,
,通话的时候对方听不清楚。,意见,通话发送音杂,,
,通话的时候总是听不清对方说什么，对方也听不清我说什么,意见,通话发送音杂,,
,通话对方听不清楚,意见,通话发送音杂,,
,通话对方听到杂音,意见,通话发送音杂,,
,通话对方总觉得我这边信号不好，有杂音,意见,通话发送音杂,,
,通话开免提对方听不清楚,意见,通话发送音杂,,
,通话声音不清楚 喇叭杂音太大,Ejd,通话发送音杂,,
,通话时对方听不到自己的声音，有时还有噪音。,意见,通话发送音杂,,
,通话时对方听到有杂音、通话有回音,意见,通话发送音杂,,
,但是我说话对方有时听不清楚，有时清楚,意见,通话发送音杂,,
